cuda available with GPU: NVIDIA RTX A6000
topology types: {(1,)}
number of topology types: 1
Epoch 0: train_loss=2.16, train_acc=0.50, val_acc=0.49, time=7.51
Epoch 1: train_loss=2.01, train_acc=0.57, val_acc=0.61, time=0.70
Epoch 2: train_loss=1.44, train_acc=0.63, val_acc=0.69, time=0.75
Epoch 3: train_loss=1.56, train_acc=0.64, val_acc=0.68, time=0.65
Epoch 4: train_loss=1.76, train_acc=0.66, val_acc=0.72, time=0.70
Epoch 5: train_loss=1.07, train_acc=0.68, val_acc=0.70, time=0.79
Epoch 6: train_loss=0.89, train_acc=0.70, val_acc=0.71, time=0.79
Epoch 7: train_loss=1.27, train_acc=0.69, val_acc=0.69, time=0.51
Epoch 8: train_loss=1.00, train_acc=0.70, val_acc=0.72, time=0.76
Epoch 9: train_loss=1.03, train_acc=0.67, val_acc=0.68, time=0.62
Epoch 10: train_loss=0.82, train_acc=0.69, val_acc=0.67, time=0.63
Epoch 11: train_loss=0.83, train_acc=0.68, val_acc=0.69, time=0.76
Epoch 12: train_loss=0.87, train_acc=0.69, val_acc=0.71, time=0.70
Epoch 13: train_loss=0.74, train_acc=0.68, val_acc=0.72, time=0.63
Epoch 14: train_loss=1.21, train_acc=0.68, val_acc=0.72, time=0.73
Epoch 15: train_loss=1.04, train_acc=0.69, val_acc=0.70, time=0.58
Epoch 16: train_loss=0.75, train_acc=0.71, val_acc=0.73, time=0.61
Epoch 17: train_loss=1.06, train_acc=0.70, val_acc=0.72, time=0.63
Epoch 18: train_loss=0.92, train_acc=0.68, val_acc=0.70, time=0.55
Epoch 19: train_loss=0.74, train_acc=0.69, val_acc=0.72, time=0.63
Epoch 20: train_loss=0.97, train_acc=0.69, val_acc=0.72, time=0.33
Epoch 21: train_loss=0.71, train_acc=0.72, val_acc=0.70, time=0.41
Epoch 22: train_loss=0.72, train_acc=0.70, val_acc=0.72, time=0.41
Epoch 23: train_loss=0.74, train_acc=0.70, val_acc=0.71, time=0.34
Epoch 24: train_loss=0.72, train_acc=0.71, val_acc=0.76, time=0.40
Epoch 25: train_loss=0.70, train_acc=0.71, val_acc=0.73, time=0.43
Epoch 26: train_loss=0.71, train_acc=0.70, val_acc=0.73, time=0.56
Epoch 27: train_loss=0.73, train_acc=0.69, val_acc=0.72, time=0.46
Epoch 28: train_loss=0.70, train_acc=0.71, val_acc=0.71, time=0.43
Epoch 29: train_loss=1.26, train_acc=0.69, val_acc=0.74, time=0.46
Epoch 30: train_loss=0.70, train_acc=0.70, val_acc=0.73, time=0.39
