cuda available with GPU: NVIDIA RTX A6000
topology types: {(0, 1), (1, 1), (1, 2), (2, 2)}
number of topology types: 4
Epoch 0: train_loss=1.75, train_acc=0.62, val_acc=0.63, time=7.48
Epoch 1: train_loss=1.98, train_acc=0.68, val_acc=0.71, time=1.30
Epoch 2: train_loss=1.22, train_acc=0.67, val_acc=0.70, time=1.17
Epoch 3: train_loss=1.27, train_acc=0.70, val_acc=0.70, time=1.12
Epoch 4: train_loss=0.97, train_acc=0.70, val_acc=0.71, time=1.13
Epoch 5: train_loss=1.24, train_acc=0.70, val_acc=0.71, time=1.16
Epoch 6: train_loss=0.73, train_acc=0.70, val_acc=0.66, time=1.20
Epoch 7: train_loss=0.92, train_acc=0.69, val_acc=0.66, time=1.22
Epoch 8: train_loss=0.67, train_acc=0.70, val_acc=0.68, time=1.18
Epoch 9: train_loss=0.59, train_acc=0.70, val_acc=0.72, time=1.15
Epoch 10: train_loss=0.61, train_acc=0.72, val_acc=0.72, time=1.13
Epoch 11: train_loss=1.41, train_acc=0.73, val_acc=0.71, time=1.09
Epoch 12: train_loss=0.60, train_acc=0.70, val_acc=0.72, time=0.91
Epoch 13: train_loss=0.56, train_acc=0.71, val_acc=0.70, time=0.79
Epoch 14: train_loss=0.51, train_acc=0.73, val_acc=0.71, time=0.79
Epoch 15: train_loss=1.02, train_acc=0.72, val_acc=0.68, time=0.79
Epoch 16: train_loss=0.94, train_acc=0.70, val_acc=0.69, time=0.75
Epoch 17: train_loss=0.55, train_acc=0.71, val_acc=0.69, time=0.81
Epoch 18: train_loss=0.56, train_acc=0.71, val_acc=0.72, time=0.80
Epoch 19: train_loss=0.56, train_acc=0.73, val_acc=0.72, time=0.83
Epoch 20: train_loss=0.51, train_acc=0.71, val_acc=0.71, time=0.82
Epoch 21: train_loss=0.56, train_acc=0.72, val_acc=0.72, time=0.77
Epoch 22: train_loss=0.53, train_acc=0.72, val_acc=0.72, time=0.85
Epoch 23: train_loss=0.51, train_acc=0.72, val_acc=0.72, time=0.80
Epoch 24: train_loss=0.50, train_acc=0.72, val_acc=0.73, time=0.87
Epoch 25: train_loss=0.49, train_acc=0.72, val_acc=0.72, time=0.87
Epoch 26: train_loss=0.52, train_acc=0.72, val_acc=0.75, time=0.86
Epoch 27: train_loss=0.46, train_acc=0.73, val_acc=0.71, time=0.82
Epoch 28: train_loss=0.56, train_acc=0.72, val_acc=0.71, time=1.00
