cuda available with GPU: NVIDIA RTX A6000
topology types: {(1,)}
number of topology types: 1
Epoch 0: train_loss=3.99, train_acc=0.60, val_acc=0.54, time=6.75
Epoch 1: train_loss=3.12, train_acc=0.57, val_acc=0.60, time=1.24
Epoch 2: train_loss=2.68, train_acc=0.60, val_acc=0.64, time=1.21
Epoch 3: train_loss=2.49, train_acc=0.62, val_acc=0.63, time=1.32
Epoch 4: train_loss=2.53, train_acc=0.62, val_acc=0.66, time=1.15
Epoch 5: train_loss=2.12, train_acc=0.63, val_acc=0.55, time=1.24
Epoch 6: train_loss=1.89, train_acc=0.63, val_acc=0.54, time=1.17
Epoch 7: train_loss=1.79, train_acc=0.63, val_acc=0.66, time=1.18
Epoch 8: train_loss=1.64, train_acc=0.62, val_acc=0.65, time=1.14
Epoch 9: train_loss=1.57, train_acc=0.64, val_acc=0.67, time=1.24
Epoch 10: train_loss=1.93, train_acc=0.62, val_acc=0.64, time=1.16
Epoch 11: train_loss=1.74, train_acc=0.64, val_acc=0.74, time=1.23
Epoch 12: train_loss=1.54, train_acc=0.63, val_acc=0.63, time=1.19
Epoch 13: train_loss=1.58, train_acc=0.64, val_acc=0.69, time=1.14
Epoch 14: train_loss=1.48, train_acc=0.64, val_acc=0.72, time=1.23
Epoch 15: train_loss=1.27, train_acc=0.66, val_acc=0.57, time=1.22
Epoch 16: train_loss=1.44, train_acc=0.63, val_acc=0.70, time=1.30
Epoch 17: train_loss=1.20, train_acc=0.67, val_acc=0.72, time=1.19
Epoch 18: train_loss=1.64, train_acc=0.68, val_acc=0.70, time=1.23
Epoch 19: train_loss=1.64, train_acc=0.65, val_acc=0.72, time=1.29
Epoch 20: train_loss=1.36, train_acc=0.66, val_acc=0.71, time=1.30
Epoch 21: train_loss=1.12, train_acc=0.68, val_acc=0.72, time=1.51
Epoch 22: train_loss=1.05, train_acc=0.67, val_acc=0.69, time=1.62
Epoch 23: train_loss=0.98, train_acc=0.68, val_acc=0.68, time=1.50
Epoch 24: train_loss=0.96, train_acc=0.69, val_acc=0.52, time=1.73
Epoch 25: train_loss=0.98, train_acc=0.66, val_acc=0.70, time=1.55
Epoch 26: train_loss=0.99, train_acc=0.69, val_acc=0.72, time=1.53
Epoch 27: train_loss=1.05, train_acc=0.68, val_acc=0.71, time=1.80
Epoch 28: train_loss=0.85, train_acc=0.70, val_acc=0.70, time=1.29
Epoch 29: train_loss=0.90, train_acc=0.68, val_acc=0.64, time=1.27
Epoch 30: train_loss=0.74, train_acc=0.69, val_acc=0.71, time=1.32
Epoch 31: train_loss=0.86, train_acc=0.69, val_acc=0.74, time=1.33
Epoch 32: train_loss=1.04, train_acc=0.68, val_acc=0.69, time=1.50
Epoch 33: train_loss=0.87, train_acc=0.68, val_acc=0.61, time=1.35
Epoch 34: train_loss=0.83, train_acc=0.68, val_acc=0.69, time=1.39
Epoch 35: train_loss=0.82, train_acc=0.70, val_acc=0.72, time=1.34
Epoch 36: train_loss=0.81, train_acc=0.67, val_acc=0.70, time=1.16
Epoch 37: train_loss=0.81, train_acc=0.69, val_acc=0.71, time=0.78
Epoch 38: train_loss=0.70, train_acc=0.70, val_acc=0.71, time=0.99
Epoch 39: train_loss=0.80, train_acc=0.71, val_acc=0.60, time=0.82
Epoch 40: train_loss=0.79, train_acc=0.69, val_acc=0.73, time=0.61
Epoch 41: train_loss=0.77, train_acc=0.69, val_acc=0.73, time=0.82
Epoch 42: train_loss=0.94, train_acc=0.72, val_acc=0.72, time=0.92
Epoch 43: train_loss=0.67, train_acc=0.72, val_acc=0.71, time=0.79
Epoch 44: train_loss=0.69, train_acc=0.71, val_acc=0.68, time=0.69
Epoch 45: train_loss=0.73, train_acc=0.72, val_acc=0.71, time=0.83
Epoch 46: train_loss=0.79, train_acc=0.69, val_acc=0.73, time=0.88
Epoch 47: train_loss=0.81, train_acc=0.69, val_acc=0.73, time=0.95
Epoch 48: train_loss=0.74, train_acc=0.69, val_acc=0.71, time=0.92
Epoch 49: train_loss=0.63, train_acc=0.73, val_acc=0.60, time=1.12
Epoch 50: train_loss=0.71, train_acc=0.71, val_acc=0.71, time=0.96
Epoch 51: train_loss=0.64, train_acc=0.71, val_acc=0.73, time=1.16
Epoch 52: train_loss=0.60, train_acc=0.72, val_acc=0.66, time=1.06
Epoch 53: train_loss=0.67, train_acc=0.71, val_acc=0.63, time=1.19
Epoch 54: train_loss=0.67, train_acc=0.72, val_acc=0.68, time=1.19
Epoch 55: train_loss=0.69, train_acc=0.71, val_acc=0.71, time=1.29
Epoch 56: train_loss=0.57, train_acc=0.75, val_acc=0.68, time=1.20
Epoch 57: train_loss=0.66, train_acc=0.69, val_acc=0.71, time=1.22
Epoch 58: train_loss=0.61, train_acc=0.72, val_acc=0.71, time=1.10
Epoch 59: train_loss=0.61, train_acc=0.73, val_acc=0.71, time=1.12
Epoch 60: train_loss=0.62, train_acc=0.72, val_acc=0.71, time=1.12
Epoch 61: train_loss=0.59, train_acc=0.73, val_acc=0.71, time=1.21
Epoch 62: train_loss=0.56, train_acc=0.74, val_acc=0.74, time=1.58
Epoch 63: train_loss=0.64, train_acc=0.70, val_acc=0.73, time=1.49
Epoch 64: train_loss=0.65, train_acc=0.71, val_acc=0.71, time=1.27
Epoch 65: train_loss=0.61, train_acc=0.73, val_acc=0.69, time=1.52
Epoch 66: train_loss=0.63, train_acc=0.70, val_acc=0.71, time=1.51
Epoch 67: train_loss=0.58, train_acc=0.72, val_acc=0.71, time=1.62
Epoch 68: train_loss=0.60, train_acc=0.71, val_acc=0.75, time=1.62
Epoch 69: train_loss=0.63, train_acc=0.71, val_acc=0.74, time=1.39
Epoch 70: train_loss=0.67, train_acc=0.71, val_acc=0.71, time=1.42
Epoch 71: train_loss=0.58, train_acc=0.73, val_acc=0.71, time=1.65
Epoch 72: train_loss=0.60, train_acc=0.72, val_acc=0.71, time=1.65
Epoch 73: train_loss=0.57, train_acc=0.73, val_acc=0.75, time=1.41
Epoch 74: train_loss=0.64, train_acc=0.72, val_acc=0.74, time=1.38
Epoch 75: train_loss=0.58, train_acc=0.72, val_acc=0.71, time=1.37
Epoch 76: train_loss=0.62, train_acc=0.73, val_acc=0.77, time=1.41
Epoch 77: train_loss=0.60, train_acc=0.72, val_acc=0.72, time=1.46
Epoch 78: train_loss=0.60, train_acc=0.72, val_acc=0.75, time=1.40
Epoch 79: train_loss=0.75, train_acc=0.71, val_acc=0.71, time=1.52
Epoch 80: train_loss=0.66, train_acc=0.72, val_acc=0.70, time=1.37
Epoch 81: train_loss=0.59, train_acc=0.73, val_acc=0.70, time=1.35
Epoch 82: train_loss=0.63, train_acc=0.72, val_acc=0.62, time=1.35
Epoch 83: train_loss=0.58, train_acc=0.72, val_acc=0.73, time=1.40
Epoch 84: train_loss=0.55, train_acc=0.74, val_acc=0.77, time=1.15
Epoch 85: train_loss=0.59, train_acc=0.74, val_acc=0.71, time=1.23
Epoch 86: train_loss=0.60, train_acc=0.72, val_acc=0.70, time=1.14
Epoch 87: train_loss=0.56, train_acc=0.73, val_acc=0.66, time=1.46
Epoch 88: train_loss=0.57, train_acc=0.74, val_acc=0.76, time=1.42
Epoch 89: train_loss=0.57, train_acc=0.73, val_acc=0.71, time=1.82
Epoch 90: train_loss=0.57, train_acc=0.73, val_acc=0.74, time=1.90
Epoch 91: train_loss=0.60, train_acc=0.73, val_acc=0.71, time=1.51
Epoch 92: train_loss=0.57, train_acc=0.73, val_acc=0.75, time=1.09
Epoch 93: train_loss=0.66, train_acc=0.71, val_acc=0.75, time=1.46
