cuda available with GPU: NVIDIA RTX A6000
topology types: {(1,)}
number of topology types: 1
Epoch 0: train_loss=2.19, train_acc=0.36, val_acc=0.43, time=9.21
Epoch 1: train_loss=1.32, train_acc=0.45, val_acc=0.48, time=0.59
Epoch 2: train_loss=1.12, train_acc=0.50, val_acc=0.48, time=0.51
Epoch 3: train_loss=1.04, train_acc=0.50, val_acc=0.55, time=0.52
Epoch 4: train_loss=0.98, train_acc=0.51, val_acc=0.50, time=0.54
Epoch 5: train_loss=0.96, train_acc=0.51, val_acc=0.51, time=0.53
Epoch 6: train_loss=0.96, train_acc=0.51, val_acc=0.51, time=0.61
Epoch 7: train_loss=0.95, train_acc=0.52, val_acc=0.52, time=0.60
Epoch 8: train_loss=0.95, train_acc=0.51, val_acc=0.51, time=0.67
Epoch 9: train_loss=0.94, train_acc=0.51, val_acc=0.49, time=0.75
Epoch 10: train_loss=0.94, train_acc=0.52, val_acc=0.50, time=0.83
Epoch 11: train_loss=0.94, train_acc=0.52, val_acc=0.51, time=0.80
Epoch 12: train_loss=0.95, train_acc=0.52, val_acc=0.49, time=0.82
Epoch 13: train_loss=0.93, train_acc=0.53, val_acc=0.51, time=0.84
Epoch 14: train_loss=0.93, train_acc=0.53, val_acc=0.51, time=0.71
Epoch 15: train_loss=0.92, train_acc=0.53, val_acc=0.51, time=0.75
Epoch 16: train_loss=0.92, train_acc=0.53, val_acc=0.50, time=0.95
Epoch 17: train_loss=0.92, train_acc=0.53, val_acc=0.49, time=0.87
Epoch 18: train_loss=0.92, train_acc=0.53, val_acc=0.50, time=0.69
Epoch 19: train_loss=0.93, train_acc=0.53, val_acc=0.51, time=0.75
Epoch 20: train_loss=0.92, train_acc=0.54, val_acc=0.50, time=0.78
Epoch 21: train_loss=0.92, train_acc=0.53, val_acc=0.49, time=0.73
Epoch 22: train_loss=0.92, train_acc=0.54, val_acc=0.50, time=0.69
Epoch 23: train_loss=0.92, train_acc=0.53, val_acc=0.50, time=0.68
Epoch 24: train_loss=0.92, train_acc=0.53, val_acc=0.48, time=0.69
Epoch 25: train_loss=0.91, train_acc=0.53, val_acc=0.50, time=0.88
Epoch 26: train_loss=0.91, train_acc=0.53, val_acc=0.49, time=0.91
Epoch 27: train_loss=0.92, train_acc=0.54, val_acc=0.49, time=0.86
Epoch 28: train_loss=0.92, train_acc=0.52, val_acc=0.49, time=0.85
Epoch 29: train_loss=0.92, train_acc=0.53, val_acc=0.49, time=0.86
Epoch 30: train_loss=0.91, train_acc=0.54, val_acc=0.49, time=1.00
Epoch 31: train_loss=0.91, train_acc=0.54, val_acc=0.49, time=1.01
