cuda available with GPU: NVIDIA RTX A6000
topology types: {(1,)}
number of topology types: 1
Epoch 0: train_loss=2.67, train_acc=0.38, val_acc=0.40, time=5.51
Epoch 1: train_loss=1.99, train_acc=0.45, val_acc=0.45, time=1.56
Epoch 2: train_loss=2.48, train_acc=0.43, val_acc=0.46, time=1.62
Epoch 3: train_loss=1.69, train_acc=0.47, val_acc=0.49, time=1.60
Epoch 4: train_loss=1.65, train_acc=0.47, val_acc=0.52, time=1.52
Epoch 5: train_loss=1.61, train_acc=0.46, val_acc=0.50, time=1.37
Epoch 6: train_loss=1.64, train_acc=0.49, val_acc=0.49, time=1.34
Epoch 7: train_loss=1.61, train_acc=0.48, val_acc=0.46, time=1.37
Epoch 8: train_loss=1.43, train_acc=0.49, val_acc=0.52, time=1.40
Epoch 9: train_loss=1.49, train_acc=0.49, val_acc=0.43, time=1.38
Epoch 10: train_loss=1.51, train_acc=0.46, val_acc=0.47, time=1.40
Epoch 11: train_loss=1.46, train_acc=0.48, val_acc=0.53, time=1.45
Epoch 12: train_loss=1.30, train_acc=0.48, val_acc=0.51, time=1.35
Epoch 13: train_loss=1.40, train_acc=0.49, val_acc=0.47, time=1.37
Epoch 14: train_loss=1.46, train_acc=0.47, val_acc=0.43, time=1.38
Epoch 15: train_loss=1.30, train_acc=0.50, val_acc=0.45, time=1.28
Epoch 16: train_loss=1.30, train_acc=0.49, val_acc=0.51, time=1.20
Epoch 17: train_loss=1.21, train_acc=0.51, val_acc=0.51, time=1.18
Epoch 18: train_loss=1.35, train_acc=0.49, val_acc=0.49, time=1.11
Epoch 19: train_loss=1.33, train_acc=0.48, val_acc=0.49, time=0.93
Epoch 20: train_loss=1.34, train_acc=0.50, val_acc=0.47, time=0.95
Epoch 21: train_loss=1.15, train_acc=0.50, val_acc=0.45, time=1.01
Epoch 22: train_loss=1.20, train_acc=0.50, val_acc=0.47, time=0.96
Epoch 23: train_loss=1.31, train_acc=0.50, val_acc=0.44, time=0.93
Epoch 24: train_loss=1.24, train_acc=0.51, val_acc=0.52, time=1.01
Epoch 25: train_loss=1.27, train_acc=0.50, val_acc=0.45, time=1.09
Epoch 26: train_loss=1.27, train_acc=0.49, val_acc=0.49, time=1.09
Epoch 27: train_loss=1.15, train_acc=0.51, val_acc=0.51, time=1.10
Epoch 28: train_loss=1.21, train_acc=0.51, val_acc=0.49, time=1.08
Epoch 29: train_loss=1.23, train_acc=0.50, val_acc=0.48, time=1.12
Epoch 30: train_loss=1.21, train_acc=0.49, val_acc=0.46, time=1.10
Epoch 31: train_loss=1.15, train_acc=0.51, val_acc=0.47, time=1.23
Epoch 32: train_loss=1.14, train_acc=0.52, val_acc=0.49, time=1.51
Epoch 33: train_loss=1.09, train_acc=0.51, val_acc=0.51, time=1.75
Epoch 34: train_loss=1.17, train_acc=0.51, val_acc=0.51, time=1.63
Epoch 35: train_loss=1.15, train_acc=0.52, val_acc=0.45, time=1.53
Epoch 36: train_loss=1.18, train_acc=0.49, val_acc=0.51, time=1.44
Epoch 37: train_loss=1.17, train_acc=0.50, val_acc=0.43, time=2.03
Epoch 38: train_loss=1.13, train_acc=0.50, val_acc=0.46, time=1.87
Epoch 39: train_loss=1.12, train_acc=0.51, val_acc=0.44, time=1.88
Epoch 40: train_loss=1.23, train_acc=0.50, val_acc=0.53, time=1.73
Epoch 41: train_loss=1.10, train_acc=0.51, val_acc=0.45, time=1.56
Epoch 42: train_loss=1.07, train_acc=0.51, val_acc=0.41, time=1.61
Epoch 43: train_loss=1.12, train_acc=0.51, val_acc=0.47, time=1.46
Epoch 44: train_loss=1.11, train_acc=0.51, val_acc=0.47, time=1.44
Epoch 45: train_loss=1.12, train_acc=0.53, val_acc=0.52, time=1.70
Epoch 46: train_loss=1.07, train_acc=0.51, val_acc=0.49, time=1.54
Epoch 47: train_loss=1.10, train_acc=0.51, val_acc=0.45, time=1.82
Epoch 48: train_loss=1.10, train_acc=0.51, val_acc=0.45, time=2.09
Epoch 49: train_loss=1.12, train_acc=0.51, val_acc=0.51, time=1.96
Epoch 50: train_loss=1.00, train_acc=0.52, val_acc=0.51, time=2.00
Epoch 51: train_loss=0.98, train_acc=0.54, val_acc=0.49, time=2.03
Epoch 52: train_loss=0.99, train_acc=0.53, val_acc=0.47, time=2.10
Epoch 53: train_loss=0.98, train_acc=0.52, val_acc=0.51, time=1.89
Epoch 54: train_loss=1.05, train_acc=0.53, val_acc=0.53, time=2.03
Epoch 55: train_loss=1.00, train_acc=0.53, val_acc=0.55, time=1.51
