cuda available with GPU: NVIDIA RTX A6000
topology types: {(0, 1), (1, 1), (1, 2), (2, 2)}
number of topology types: 4
Epoch 0: train_loss=1.23, train_acc=0.51, val_acc=0.46, time=4.77
Epoch 1: train_loss=0.92, train_acc=0.51, val_acc=0.43, time=0.52
Epoch 2: train_loss=0.84, train_acc=0.49, val_acc=0.69, time=0.53
Epoch 3: train_loss=0.69, train_acc=0.56, val_acc=0.60, time=0.49
Epoch 4: train_loss=0.70, train_acc=0.56, val_acc=0.69, time=0.51
Epoch 5: train_loss=0.71, train_acc=0.59, val_acc=0.63, time=0.59
Epoch 6: train_loss=0.62, train_acc=0.65, val_acc=0.66, time=0.70
Epoch 7: train_loss=0.63, train_acc=0.63, val_acc=0.60, time=0.79
Epoch 8: train_loss=0.60, train_acc=0.69, val_acc=0.60, time=0.61
Epoch 9: train_loss=0.61, train_acc=0.68, val_acc=0.54, time=0.84
Epoch 10: train_loss=0.60, train_acc=0.69, val_acc=0.51, time=0.76
Epoch 11: train_loss=0.58, train_acc=0.73, val_acc=0.43, time=0.73
Epoch 12: train_loss=0.60, train_acc=0.69, val_acc=0.43, time=0.78
Epoch 13: train_loss=0.57, train_acc=0.71, val_acc=0.57, time=0.80
Epoch 14: train_loss=0.57, train_acc=0.71, val_acc=0.60, time=0.73
Epoch 15: train_loss=0.60, train_acc=0.68, val_acc=0.60, time=0.80
Epoch 16: train_loss=0.60, train_acc=0.69, val_acc=0.54, time=0.79
Epoch 17: train_loss=0.56, train_acc=0.72, val_acc=0.51, time=0.71
Epoch 18: train_loss=0.56, train_acc=0.72, val_acc=0.54, time=0.75
Epoch 19: train_loss=0.57, train_acc=0.72, val_acc=0.57, time=0.76
Epoch 20: train_loss=0.55, train_acc=0.73, val_acc=0.60, time=0.76
Epoch 21: train_loss=0.53, train_acc=0.76, val_acc=0.46, time=0.79
Epoch 22: train_loss=0.52, train_acc=0.76, val_acc=0.46, time=0.69
Epoch 23: train_loss=0.52, train_acc=0.76, val_acc=0.43, time=0.77
Epoch 24: train_loss=0.53, train_acc=0.72, val_acc=0.49, time=0.66
Epoch 25: train_loss=0.53, train_acc=0.75, val_acc=0.46, time=0.85
Epoch 26: train_loss=0.54, train_acc=0.74, val_acc=0.46, time=0.80
Epoch 27: train_loss=0.52, train_acc=0.74, val_acc=0.46, time=0.89
Epoch 28: train_loss=0.53, train_acc=0.75, val_acc=0.51, time=0.78
Epoch 29: train_loss=0.51, train_acc=0.75, val_acc=0.43, time=0.78
